Date;ON;1W;1M;2M;3M;6M;12M
2016-04-13;0.3802;0.39725;0.43275;0.51985;0.62835;0.89915;1.21755
2016-04-12;0.3792;0.397;0.43715;0.52075;0.6296;0.89415;1.20905
2016-04-11;0.3792;0.39525;0.4359;0.521;0.62985;0.8964;1.20755
2016-04-08;0.3775;0.395;0.4347;0.5197;0.6308;0.8949;1.20455
2016-04-07;0.3782;0.39625;0.43645;0.5197;0.6288;0.89465;1.20555
2016-04-06;0.3782;0.3935;0.439;0.5225;0.6306;0.8972;1.2116
2016-04-05;0.3777;0.3958;0.4385;0.52305;0.6266;0.8919;1.2053
2016-04-04;0.3794;0.396;0.4402;0.5225;0.6301;0.9041;1.2215
2016-04-01;0.3791;0.3961;0.43735;0.521;0.6291;0.9011;1.2134
2016-03-31;0.3831;0.3961;0.43725;0.51975;0.6286;0.8997;1.2104
2016-03-30;0.3772;0.39685;0.434;0.5155;0.6251;0.8989;1.21415
2016-03-29;0.3755;0.3925;0.4329;0.5194;0.63085;0.9139;1.23865
2016-03-24;0.3745;0.39355;0.435;0.5195;0.6286;0.9109;1.23115
2016-03-23;0.3753;0.39405;0.433;0.521;0.6301;0.9131;1.2374
2016-03-22;0.3743;0.39725;0.4315;0.5197;0.62835;0.9049;1.2244
2016-03-21;0.3743;0.4017;0.4318;0.5192;0.6246;0.89815;1.21365
2016-03-18;0.3743;0.3987;0.4283;0.5142;0.6243;0.8912;1.21145
2016-03-17;0.3748;0.39765;0.4321;0.5154;0.6234;0.8883;1.2022
2016-03-16;0.3743;0.3994;0.4399;0.524;0.639;0.9174;1.2447
2016-03-15;0.3753;0.402;0.44125;0.52495;0.64195;0.9123;1.237
2016-03-14;0.3743;0.4018;0.4413;0.5235;0.63955;0.9104;1.2312
2016-03-11;0.3725;0.3982;0.4362;0.5204;0.63385;0.9055;1.2245
2016-03-10;0.3725;0.3971;0.4381;0.5206;0.63235;0.9005;1.211
2016-03-09;0.372;0.39485;0.438;0.521;0.6346;0.8984;1.209
2016-03-08;0.372;0.3974;0.44185;0.52295;0.63515;0.8977;1.207
2016-03-07;0.372;0.3991;0.4405;0.5255;0.6361;0.90065;1.21225
2016-03-04;0.372;0.3979;0.438;0.52325;0.6335;0.89205;1.194
2016-03-03;0.373;0.3989;0.4405;0.52175;0.6356;0.8949;1.20045
2016-03-02;0.3715;0.3964;0.4376;0.5201;0.63485;0.889;1.1955
2016-03-01;0.3679;0.39275;0.43525;0.5175;0.6316;0.88265;1.179
2016-02-29;0.3715;0.3973;0.4405;0.52175;0.6331;0.8859;1.17875
2016-02-26;0.3745;0.39745;0.4385;0.523;0.6351;0.88065;1.161
2016-02-25;0.3743;0.39405;0.4385;0.521;0.6356;0.88045;1.1602
2016-02-24;0.3715;0.3951;0.4338;0.5206;0.6346;0.8783;1.15475
2016-02-23;0.371;0.3907;0.4358;0.5213;0.6291;0.88105;1.157
2016-02-22;0.371;0.3923;0.4335;0.51975;0.6246;0.88155;1.1585
2016-02-19;0.3709;0.39305;0.4335;0.5172;0.6182;0.8679;1.13975
2016-02-18;0.3714;0.392;0.432;0.51895;0.6182;0.8704;1.142
2016-02-17;0.37;0.3916;0.43005;0.51675;0.6194;0.8666;1.13465
2016-02-16;0.371;0.3905;0.4295;0.51605;0.6182;0.86585;1.13215
2016-02-15;0.3708;0.3934;0.42925;0.5158;0.6182;0.8636;1.12825
2016-02-12;0.3708;0.3912;0.4305;0.51605;0.6182;0.85785;1.1156
2016-02-11;0.3715;0.3952;0.427;0.5128;0.6172;0.85835;1.117
2016-02-10;0.3731;0.3939;0.4265;0.51475;0.6176;0.8655;1.13355
2016-02-09;0.3771;0.3972;0.4285;0.51555;0.6205;0.8659;1.13055
2016-02-08;0.3763;0.3905;0.42925;0.518;0.621;0.8706;1.13995
2016-02-05;0.37;0.3866;0.4289;0.52095;0.6197;0.8672;1.1355
2016-02-04;0.3704;0.3876;0.4277;0.51675;0.6202;0.8649;1.1285
2016-02-03;0.3686;0.3874;0.4285;0.52085;0.6206;0.86265;1.1304
2016-02-02;0.369;0.3925;0.4285;0.5196;0.6192;0.86485;1.13785
2016-02-01;0.366;0.3894;0.427;0.5241;0.6186;0.865;1.14025
2016-01-29;0.3674;0.39385;0.425;0.5206;0.6126;0.86025;1.13975
2016-01-28;0.3684;0.3955;0.4262;0.5234;0.6156;0.86575;1.15105
2016-01-27;0.3659;0.39135;0.428;0.5215;0.6181;0.865;1.15045
2016-01-26;0.3657;0.38975;0.4306;0.5256;0.6211;0.86425;1.1512
2016-01-25;0.366;0.38765;0.4306;0.5223;0.6213;0.8657;1.1529
2016-01-22;0.3659;0.3893;0.4255;0.5185;0.6191;0.865;1.15595
2016-01-21;0.3658;0.3864;0.4265;0.5168;0.6186;0.85775;1.1437
2016-01-20;0.3655;0.3866;0.4253;0.5148;0.6213;0.85325;1.14045
2016-01-19;0.366;0.3875;0.425;0.5138;0.6243;0.85775;1.15045
2016-01-18;0.3661;0.3853;0.426;0.5133;0.6238;0.85325;1.1463
2016-01-15;0.3661;0.3875;0.4255;0.5133;0.6196;0.84905;1.1451
2016-01-14;0.3661;0.3851;0.4255;0.514;0.6211;0.8573;1.1586
2016-01-13;0.3663;0.3859;0.4255;0.5125;0.622;0.8597;1.1631
2016-01-12;0.3661;0.3864;0.4245;0.51505;0.6236;0.8548;1.1561
2016-01-11;0.3661;0.38595;0.424;0.51455;0.6221;0.8513;1.1536
2016-01-08;0.3662;0.38485;0.4238;0.51495;0.6211;0.8508;1.1551
2016-01-07;0.3651;0.3847;0.4235;0.51115;0.61685;0.8448;1.1471
2016-01-06;0.3661;0.38715;0.4235;0.5166;0.6201;0.8513;1.16535
2016-01-05;0.365;0.38625;0.422;0.5148;0.6171;0.8512;1.1731
2016-01-04;0.3658;0.3875;0.4225;0.5104;0.6117;0.84225;1.16925
